0.0699188	0.0623443	0.0507474	0.0515785	0.0499068	0.0561871
0.0592924	0.059865	0.0571705	0.0536794	0.0541995	0.0591939
0.0552861	0.059141	0.0516962	0.0600001	0.0498298	0.059173
0.0580569	0.0574334	0.054227	0.0584347	0.0509001	0.0556085
0.0583924	0.05792	0.0551278	0.0497995	0.0500677	0.0558015
0.0554802	0.0597727	0.0514763	0.0495376	0.0497536	0.0565835
0.0580638	0.0600129	0.0523018	0.0499631	0.0528943	0.0568258
0.0602515	0.0593369	0.05163	0.0560649	0.050607	0.0560645
0.0564637	0.0584338	0.0512708	0.0498722	0.0506284	0.0556335
0.0574455	0.0590876	0.051548	0.0606732	0.0505422	0.0601758
0.0556804	0.0590653	0.051844	0.0498606	0.0502946	0.0554722
0.0555486	0.059075	0.0518259	0.0572741	0.0506872	0.0557732
0.057033	0.0581784	0.0530574	0.0557948	0.0522692	0.0592916
0.0554378	0.0583568	0.0518304	0.0528841	0.0508508	0.0580678
0.0591899	0.0588758	0.0516335	0.0499483	0.0495544	0.0654933
0.0556011	0.0600653	0.0576546	0.0499898	0.0595494	0.0591306
0.0549378	0.057028	0.0521045	0.0535567	0.0495932	0.0566508
0.0557728	0.0581744	0.05349	0.0537051	0.0565998	0.057796
0.0555181	0.0609675	0.0520473	0.051119	0.0525047	0.0652223
0.0584193	0.0582106	0.0606047	0.0568813	0.067696	0.0567342
0.0572759	0.064674	0.0596417	0.0543391	0.0567983	0.0598075
0.0592017	0.0590618	0.0520539	0.0546943	0.0507888	0.0570727
0.0578793	0.0592055	0.0535636	0.0513046	0.0495273	0.0556439
0.0587212	0.0584283	0.0516465	0.0503527	0.0531273	0.0560055
0.0553855	0.0579671	0.0542369	0.0534496	0.0529972	0.0619107
0.0562388	0.0576635	0.0578012	0.0554634	0.049796	0.0561973
0.0562958	0.0578036	0.0510711	0.0545082	0.0547099	0.0611499
0.0551759	0.0593384	0.0538444	0.0521073	0.0502994	0.0572293
0.0560751	0.0587206	0.0519327	0.0507621	0.0532954	0.0570493
